From Date,PM2.5 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Temp (),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C)
2015-11-05,130.68826086956523,46.982499999999995,27.891666666666666,74.85125,7.291666666666667,1.6704166666666669,8.065,0.34375,1.6783333333333335,24.503333333333334,66.54416666666667,0.3545833333333333,194.59291666666664,164.73416666666665,753.6225,-0.05125,0.715,
2015-11-06,172.62863636363636,82.08208333333333,31.037916666666664,112.85291666666666,7.429583333333333,2.4,8.100416666666666,0.47625,2.1408333333333336,25.464583333333334,65.97666666666667,0.30125,175.72041666666667,152.83333333333334,753.4495833333334,-0.05666666666666667,1.2295833333333335,20.52
2015-11-07,218.56583333333333,88.71958333333333,30.902916666666666,119.6125,7.5004347826086954,2.52875,8.733333333333333,0.48,2.1929166666666666,24.9425,65.27791666666667,0.2916666666666667,135.29791666666668,154.47125,754.3983333333334,-0.05125,1.2475,23.16
2015-11-08,203.75750000000002,63.80166666666667,33.58833333333333,97.38916666666667,4.255454545454546,2.4025000000000003,8.203333333333333,0.4608333333333334,2.19,25.52333333333333,59.223333333333336,0.27666666666666667,141.52166666666668,113.10333333333334,754.7525,-0.051666666666666666,1.1700000000000002,
2015-11-09,182.82625,78.67666666666666,33.331250000000004,111.90750000000001,3.2708333333333335,1.9379166666666665,9.235000000000001,0.4841666666666667,2.235,23.72375,68.3175,0.28750000000000003,186.98666666666668,168.56083333333333,754.5795833333333,-0.05416666666666667,1.1466666666666667,30.2
2015-11-10,219.32608695652175,55.54541666666666,28.645,83.325,8.031304347826087,1.8341666666666667,8.54304347826087,0.4383333333333333,1.8379166666666666,22.65625,76.24833333333333,0.27791666666666665,190.63458333333332,191.23666666666668,753.8024999999999,-0.052083333333333336,0.91,
2015-11-11,224.9047619047619,31.663333333333338,23.93958333333333,56.75666666666667,6.247083333333333,1.4579166666666667,6.884166666666666,0.3491666666666667,1.5629166666666665,23.05125,70.75041666666667,0.29333333333333333,203.76874999999998,184.78041666666664,753.7333333333332,-0.0525,0.6075,16.83
2015-11-12,220.63272727272727,40.016666666666666,27.102500000000003,66.94166666666666,7.885000000000001,1.5475,9.317916666666667,0.36833333333333335,1.8237499999999998,23.160833333333333,66.6525,0.29250000000000004,204.65374999999997,175.9775,754.4120833333333,-0.05291666666666667,0.68125,22.08
2015-11-13,196.85791666666668,42.52041666666667,27.72666666666667,71.43666666666667,6.564583333333334,1.6312499999999999,9.36375,0.35041666666666665,1.6445833333333333,22.17375,61.907916666666665,0.2854166666666667,199.98541666666665,169.27458333333334,754.32125,-0.0525,0.77,
2015-11-14,239.6417391304348,46.93666666666667,25.782083333333333,72.23291666666667,5.40875,1.6779166666666667,10.00375,0.35333333333333333,1.6470833333333335,21.927916666666665,69.11625,0.27666666666666667,191.74708333333334,180.27125,753.3508333333333,-0.052083333333333336,0.755,26.24
2015-11-15,250.5,50.05,27.44,77.5,3.8,1.13,8.52,0.38,1.85,18.81,80.63,0.27,192.21,104.06,753.39,-0.05,0.85,
2015-11-16,278.6304347826087,59.787826086956514,24.781304347826087,84.18347826086956,5.280434782608696,2.329565217391304,10.76,0.4643478260869565,1.912608695652174,22.788260869565217,69.89521739130434,0.28608695652173916,206.6195652173913,190.4717391304348,753.206956521739,-0.05,0.964782608695652,31.72
2015-11-17,224.8295652173913,54.02583333333334,26.61916666666667,80.4425,6.101666666666667,1.98625,10.709166666666667,0.4041666666666666,1.9091666666666667,22.765833333333333,65.24541666666667,0.2791666666666667,179.54208333333335,182.00291666666666,753.2704166666666,-0.05333333333333334,0.8545833333333334,
2015-11-18,234.30434782608697,51.467083333333335,23.980416666666667,75.37791666666666,5.798333333333333,1.8058333333333334,10.893749999999999,0.3841666666666667,1.8491666666666668,21.624166666666667,83.26041666666667,0.28833333333333333,123.63416666666666,216.17375,754.80625,-0.049166666666666664,0.7104166666666667,18.91
2015-11-19,200.92391304347825,92.79875,23.703333333333333,116.11291666666666,7.139047619047618,2.54625,11.376249999999999,0.4345833333333333,1.9066666666666665,21.320833333333333,77.98125,0.27958333333333335,157.00458333333333,281.34583333333336,755.7075,-0.0525,1.0933333333333335,23.28
2015-11-20,278.59791666666666,101.4375,28.022499999999997,129.24958333333333,12.043636363636363,2.9433333333333334,14.965,0.46166666666666667,1.835,21.27125,69.87,0.2729166666666667,150.28291666666667,183.2325,755.0808333333333,-0.05333333333333334,1.2004166666666667,
2015-11-21,316.3690476190476,166.29208333333332,33.293749999999996,199.56375,10.167826086956522,3.5570833333333334,22.11708333333333,0.53625,1.7670833333333331,21.082083333333333,68.145,0.27791666666666665,170.11583333333334,188.3708333333333,754.7041666666668,-0.050833333333333335,1.425,19.27
2015-11-22,403.25,215.29,36.45,251.73,0.7,3.58,4.16,0.73,2.5,16.89,82.65,0.27,180.91,118.06,754.68,-0.05,2.13,
2015-11-23,278.04347826086956,150.08739130434782,37.31304347826087,186.04956521739132,4.23695652173913,3.609130434782609,10.228695652173913,0.581304347826087,1.9530434782608697,20.74478260869565,68.11565217391305,0.2717391304347826,168.6686956521739,209.59173913043477,754.7126086956522,-0.05391304347826087,1.571304347826087,26.14
2015-11-24,302.6111111111111,120.16333333333334,37.192083333333336,157.01375,2.1870833333333333,2.654166666666667,11.987499999999999,0.49416666666666664,1.5562500000000001,19.879166666666666,72.54333333333334,0.2708333333333333,165.37875,216.27708333333337,754.5812500000001,-0.05333333333333334,1.2475,
2015-11-25,293.6354166666667,79.97500000000001,34.48166666666666,114.48333333333333,13.973181818181816,3.3641666666666663,11.373750000000001,0.4633333333333334,1.3787500000000001,20.392916666666668,71.60375,0.27416666666666667,193.79083333333332,199.5091666666667,754.34375,-0.052083333333333336,1.1104166666666666,16.02
2015-11-26,244.25,82.14458333333333,32.01583333333333,114.14083333333333,7.4090476190476195,2.5783333333333336,14.05375,0.39375,1.2254166666666666,19.77541666666667,65.85000000000001,0.2758333333333333,189.65875000000003,201.47041666666667,753.9879166666666,-0.051666666666666666,0.9383333333333334,21.78
2015-11-27,231.95260869565217,128.16333333333333,44.1775,172.08875,4.994583333333334,3.08,13.945416666666667,0.45916666666666667,1.4875,19.30125,59.39125000000001,0.2775,177.82291666666666,191.44083333333333,753.4766666666666,-0.05333333333333334,1.27125,
2015-11-28,196.29166666666666,68.04375,41.770833333333336,109.69125000000001,2.506666666666667,1.6654166666666665,11.290416666666667,0.40791666666666665,1.2658333333333334,21.431250000000002,70.38041666666668,0.46166666666666667,109.05208333333333,177.31166666666664,755.0837499999999,-0.03875,0.965,18.73
2015-11-29,114.0,65.8,41.63,107.43,2.5,0.69,8.39,0.26,0.77,18.93,74.03,0.39,156.85,90.92,755.94,-0.04,0.43,
2015-11-30,225.765,81.73217391304347,37.089999999999996,118.75217391304349,6.973478260869564,3.0760869565217392,11.68695652173913,0.48869565217391303,1.5930434782608696,22.536521739130436,73.20739130434782,0.2856521739130435,171.44260869565215,189.44130434782608,755.1243478260869,-0.05217391304347826,1.287391304347826,29.51
2015-12-01,245.74260869565217,97.51583333333333,31.792916666666667,129.18083333333334,5.907083333333333,2.8633333333333333,13.616666666666667,0.4825,1.4795833333333333,22.669583333333335,74.46666666666667,0.29,160.26458333333332,188.58,754.2683333333333,-0.05333333333333334,1.205,
2015-12-02,181.18826086956523,51.944583333333334,32.134166666666665,84.01541666666667,5.822916666666667,1.7991666666666666,12.144166666666665,0.3629166666666667,1.07125,21.986666666666665,70.14625,0.31875000000000003,209.3575,194.99,754.5775,-0.05416666666666667,0.8020833333333334,17.95
2015-12-03,170.36608695652174,57.41375,28.102500000000003,84.91916666666667,6.860416666666667,2.247916666666667,12.624583333333334,0.35833333333333334,1.1504166666666666,19.472083333333334,74.84708333333333,0.335,192.48749999999998,204.38666666666666,754.6104166666668,-0.0525,0.8416666666666667,19.95
2015-12-04,238.65217391304347,83.27,31.99875,114.99624999999999,6.544166666666666,3.3070833333333334,18.644583333333333,0.4916666666666667,1.5220833333333335,20.250416666666666,71.185,0.27666666666666667,175.79833333333332,215.53666666666666,754.7045833333333,-0.05416666666666667,1.2195833333333332,
2015-12-05,231.80043478260868,85.59208333333333,35.53791666666667,121.05708333333332,5.59625,2.3783333333333334,9.757083333333332,0.4716666666666667,1.4583333333333333,20.114166666666666,72.81208333333333,0.295,127.46833333333335,213.26583333333335,755.0020833333333,-0.04708333333333334,1.1495833333333334,22.59
2015-12-06,171.96347826086955,67.44375000000001,31.402916666666666,98.81416666666667,6.046666666666667,1.8883333333333334,9.450000000000001,0.38999999999999996,1.1220833333333333,19.3675,81.24166666666666,0.46416666666666667,102.585,243.32833333333335,755.2441666666667,-0.041666666666666664,0.74625,
2015-12-07,189.04875,60.535,29.02416666666667,89.55083333333333,6.173749999999999,1.97875,9.83,0.41124999999999995,1.1416666666666666,18.520416666666666,82.35958333333333,0.28250000000000003,169.49958333333333,331.5854166666667,755.4879166666666,-0.05375,0.8120833333333333,15.79
2015-12-08,197.20833333333334,42.38583333333333,25.17958333333333,67.56625,4.91,1.9033333333333333,9.890416666666667,0.4070833333333333,0.9491666666666667,16.252916666666668,88.42458333333333,0.29125,201.54416666666668,419.6141666666667,755.3345833333333,-0.052083333333333336,0.5912499999999999,18.07
2015-12-09,168.55208333333334,46.23833333333334,27.91333333333333,72.67666666666666,9.799583333333333,2.4379166666666667,13.327083333333333,0.39625,0.9700000000000001,14.15875,91.44791666666667,0.2866666666666667,201.77333333333334,507.1058333333333,755.6825,-0.05458333333333334,0.62375,
2015-12-10,148.03458333333333,42.51916666666667,33.88166666666667,74.22083333333333,5.695833333333334,1.7975,12.039583333333333,0.34,0.90875,13.592916666666667,90.17333333333333,0.3416666666666666,175.72625000000002,424.6566666666667,754.6841666666666,-0.04875000000000001,0.6025,12.38
2015-12-11,197.20833333333334,47.0875,38.92791666666667,84.33333333333333,5.842083333333334,2.004166666666667,15.3075,0.38916666666666666,1.1195833333333334,15.947083333333333,79.91583333333334,0.58875,119.31875000000001,296.0183333333334,753.5929166666666,-0.04083333333333333,0.7808333333333333,
2015-12-12,280.4782608695652,59.0504347826087,36.55695652173913,95.0208695652174,6.1173913043478265,2.5408695652173914,12.344782608695652,0.4665217391304348,1.353913043478261,16.598695652173912,82.14695652173913,0.44826086956521743,153.61,297.99739130434784,753.0360869565218,-0.04695652173913044,0.9743478260869566,14.85
2015-12-13,249.91666666666666,55.815,38.23708333333334,94.00708333333334,3.280416666666666,1.8604166666666666,12.814166666666667,0.41583333333333333,1.115,15.424166666666666,78.03750000000001,0.38166666666666665,186.11541666666665,354.51708333333335,754.5633333333334,-0.05333333333333334,0.7079166666666667,24.0
2015-12-14,203.90315789473684,51.36736842105263,43.56421052631579,94.20631578947369,6.967894736842106,1.8784210526315788,13.144736842105264,0.35368421052631577,1.0157894736842106,15.70578947368421,63.779999999999994,0.5094736842105263,190.90421052631578,321.65736842105264,754.8684210526316,-0.05526315789473685,0.6689473684210526,
2015-12-15,213.70652173913044,45.53130434782609,42.35826086956522,85.9513043478261,6.224782608695653,1.9700000000000002,12.65304347826087,0.3726086956521739,1.037391304347826,13.099130434782607,66.3004347826087,0.4969565217391304,201.47782608695653,372.41,755.0208695652174,-0.05391304347826087,0.7147826086956522,13.39
2015-12-16,271.2916666666667,69.13,41.847500000000004,110.44333333333333,6.554166666666667,2.3516666666666666,11.487916666666665,0.46,1.3229166666666667,12.951666666666666,71.25916666666667,0.2866666666666667,152.87208333333334,430.36583333333334,755.6316666666667,-0.05625,1.0079166666666668,
2015-12-17,324.73625,94.92083333333333,43.67875,138.28625,6.4866666666666655,3.1766666666666663,13.897083333333335,0.5591666666666667,1.5691666666666666,12.829583333333334,74.38833333333334,0.31083333333333335,141.08333333333334,460.7483333333334,755.0791666666668,-0.05125,1.2333333333333334,12.37
2015-12-18,278.12,62.46,44.34166666666667,106.42833333333334,6.100869565217391,2.035416666666667,12.401666666666666,0.4504166666666667,1.1291666666666667,13.075416666666667,68.24958333333333,0.32708333333333334,165.62875,383.68291666666664,755.3608333333333,-0.05291666666666667,0.7825000000000001,20.42
2015-12-19,339.235,70.92375,41.87625,112.21666666666665,6.66125,3.1529166666666666,15.682916666666666,0.5008333333333334,1.4016666666666666,12.694166666666666,68.53458333333333,0.31,190.45666666666668,362.2416666666666,756.6858333333333,-0.05291666666666667,1.0354166666666667,
2015-12-20,644.0,203.32,40.03,243.35,3.91,5.94,9.11,0.86,2.5,8.42,85.82,0.27,156.85,373.42,756.79,-0.05,2.07,
2015-12-21,304.32952380952383,83.49608695652174,42.85565217391304,126.05521739130435,7.589545454545455,2.542173913043478,14.271739130434783,0.48869565217391303,1.4947826086956524,13.226086956521739,66.9386956521739,0.4982608695652174,135.55695652173912,893.0134782608696,756.0434782608696,-0.04565217391304348,1.251304347826087,14.77
2015-12-22,296.7763636363636,89.15208333333334,42.41791666666666,131.27833333333334,7.302499999999999,2.82,18.56125,0.5045833333333333,1.57875,13.349583333333333,71.76125,0.3491666666666667,141.35458333333335,870.94625,756.8120833333334,-0.042916666666666665,1.3341666666666667,
2015-12-23,280.0978260869565,109.84375,45.39833333333333,155.14958333333334,7.634583333333334,2.8658333333333332,19.759583333333335,0.53125,1.6616666666666668,14.030833333333334,67.88791666666667,0.29458333333333336,147.94333333333333,755.6679166666667,756.3825,-0.04666666666666667,1.43875,8.01
2015-12-24,276.9685714285714,80.08200000000001,43.02333333333333,122.95466666666667,9.249333333333334,2.151333333333333,23.074,0.4153333333333333,1.0733333333333335,13.538,65.562,0.2853333333333333,145.97933333333333,207.09466666666668,756.4386666666667,-0.05533333333333334,0.7973333333333333,19.23
2015-12-25,254.13782608695652,33.34695652173913,37.35739130434783,70.63652173913044,7.798260869565218,1.8160869565217392,21.54,0.3943478260869565,0.9895652173913044,12.00695652173913,61.210434782608694,0.35043478260869565,209.3808695652174,167.78272727272727,757.0904347826088,-0.05434782608695652,0.6539130434782608,14.22
2015-12-26,224.72086956521738,38.38333333333333,36.49375,74.57625,7.728750000000001,1.99625,20.96875,0.39958333333333335,1.1508333333333334,13.35,55.50083333333333,0.33791666666666664,197.00541666666666,134.5690909090909,756.9520833333332,-0.05291666666666667,0.7845833333333333,12.11
2015-12-27,298.0,74.53,37.6,112.13,3.2,2.08,13.5,0.44,1.2,10.19,71.83,0.27,124.35,42.28,757.25,-0.05,0.87,
2015-12-28,367.1013043478261,60.82217391304348,44.11869565217391,104.60304347826086,7.496956521739131,2.4947826086956524,37.65608695652174,0.5039130434782608,1.4139130434782607,15.728695652173913,65.71434782608696,0.2830434782608696,194.81739130434784,158.57619047619048,756.7186956521739,-0.05260869565217391,1.0513043478260868,14.43
2015-12-29,390.05555555555554,44.066315789473684,45.38578947368421,89.4536842105263,3.51,2.364736842105263,48.60210526315789,0.5010526315789473,1.2684210526315791,15.473157894736843,71.67894736842106,0.2826315789473684,175.27315789473684,173.86473684210526,755.9010526315789,-0.05263157894736842,0.865263157894737,21.27
2015-12-30,498.75,222.70818181818183,50.91727272727273,273.6272727272727,4.491818181818182,8.346363636363636,43.950909090909086,1.0136363636363637,3.274545454545455,17.73090909090909,74.52,0.27090909090909093,180.59272727272727,216.18545454545455,755.5181818181819,-0.052727272727272734,3.247272727272727,13.55
2015-12-31,498.0233333333333,191.50375,44.97541666666667,236.26083333333335,7.368260869565217,6.1554166666666665,33.82833333333333,0.9158333333333334,2.83,15.016666666666666,84.47,0.2725,150.06708333333333,387.9379166666667,756.6266666666667,-0.04958333333333334,2.5170833333333333,
2016-01-01,570.6028571428571,156.98791666666668,39.4925,196.17958333333334,6.573478260869565,5.554583333333333,36.37916666666667,0.8691666666666666,2.5691666666666664,15.266666666666666,83.11333333333333,0.2729166666666667,161.02333333333334,308.4591304347826,757.2725,-0.05125,2.285,11.12
2016-01-02,433.75,120.51565217391305,35.495217391304344,164.4204347826087,6.906190476190476,3.300869565217391,25.25086956521739,0.7086956521739131,1.952173913043478,15.371304347826088,78.94652173913043,0.2752173913043478,190.5682608695652,460.62869565217386,756.8517391304348,-0.05043478260869566,1.6139130434782607,7.82
2016-01-03,424.31916666666666,99.02166666666666,36.345,135.36666666666665,2.8699999999999997,3.9749999999999996,15.995555555555557,0.7183333333333334,2.1991666666666667,17.349166666666665,72.41416666666667,0.27416666666666667,189.215,245.3033333333333,755.815,-0.050833333333333335,1.8391666666666666,23.64
2016-01-04,355.03227272727275,134.16625,34.931666666666665,168.73166666666665,6.62625,3.5749999999999997,26.64708333333333,0.6604166666666667,1.9225,16.3,72.5975,0.2754166666666667,181.2025,319.39458333333334,756.5491666666667,-0.05125,1.6312499999999999,15.56
2016-01-05,365.0357142857143,161.21608695652176,39.285833333333336,133.60736842105263,7.1000000000000005,3.57,40.1775,0.7304166666666667,2.1341666666666668,16.257916666666667,70.61625,0.2733333333333334,181.97416666666666,261.6816666666667,755.8558333333334,-0.052083333333333336,1.8541666666666667,12.46
2016-01-06,450.12304347826085,186.53217391304347,40.557916666666664,226.09304347826088,6.5465217391304344,5.306666666666667,38.348333333333336,0.7570833333333334,2.3175,17.036666666666665,70.66916666666667,0.2758333333333333,165.86291666666668,276.7345833333333,755.9841666666666,-0.052083333333333336,2.067083333333333,
2016-01-07,282.62894736842105,100.90599999999999,42.3635,142.4015,7.663000000000001,2.7975000000000003,14.076470588235296,0.49349999999999994,1.6179999999999999,18.3395,68.71799999999999,0.274,150.897,208.80699999999996,755.922,-0.051000000000000004,1.3645,12.24
2016-01-08,256.07800000000003,30.231333333333332,39.85,70.078,2.9166666666666665,1.7253333333333332,23.782666666666668,0.424,1.2733333333333332,22.313333333333333,58.00066666666667,0.30133333333333334,208.05466666666663,235.06199999999998,754.668,-0.051333333333333335,1.034,27.4
2016-01-09,195.04739130434783,32.472500000000004,35.81666666666667,68.00083333333333,7.201249999999999,1.5533333333333335,20.28875,0.32125,0.8741666666666666,18.771666666666665,63.08708333333333,0.4879166666666667,215.91625,189.12208333333334,754.03125,-0.05291666666666667,0.5670833333333333,20.34
2016-01-10,164.6413043478261,56.892500000000005,38.63333333333333,95.26208333333334,3.3633333333333333,1.7619047619047619,20.714166666666667,0.35041666666666665,1.1183333333333334,16.62333333333333,59.977916666666665,0.3304166666666667,187.17791666666668,191.55291666666668,755.8116666666666,-0.05375,0.74625,13.91
2016-01-11,231.50708333333333,100.59208333333333,38.88791666666667,140.13375,6.763750000000001,2.5887499999999997,18.305833333333332,0.465,1.4754166666666666,16.300833333333333,65.815,0.2891666666666667,172.94625,189.16833333333332,755.9045833333333,-0.0525,1.1933333333333334,
2016-01-12,310.45125,115.84458333333333,31.644347826086953,145.28083333333333,12.3645,4.773333333333333,16.778333333333332,0.5766666666666667,1.8620833333333333,16.048333333333332,71.92625,0.27958333333333335,161.66625,432.87625,755.2575,-0.0525,1.6095833333333334,10.87
2016-01-13,370.57260869565215,128.15166666666667,26.237916666666667,151.255,35.536521739130436,6.343333333333334,16.985833333333336,0.59,1.8279166666666666,16.257916666666667,72.45458333333333,0.29250000000000004,181.92958333333334,667.8645833333334,754.6495833333333,-0.05458333333333334,1.64625,12.08
2016-01-14,404.87304347826085,120.22375,42.04416666666666,162.26624999999999,13.442083333333334,4.1450000000000005,14.042499999999999,0.655,2.0258333333333334,17.480416666666667,71.01208333333334,0.29791666666666666,155.89958333333334,640.85125,754.7091666666666,-0.04875000000000001,1.7779166666666668,24.89
2016-01-15,294.8117391304348,72.06416666666667,43.32125,113.23875,10.177916666666667,3.0875,12.430833333333332,0.4979166666666666,1.46875,17.55375,72.04791666666667,0.2783333333333334,179.07125,628.1325,754.1683333333334,-0.0525,1.1824999999999999,
2016-01-16,191.93375,28.607083333333332,37.24875,65.71249999999999,4.9399999999999995,2.3354166666666667,16.459166666666665,0.33708333333333335,0.88,17.000416666666666,66.95875,0.3745833333333333,210.28291666666667,641.07375,753.8254166666667,-0.05416666666666667,0.60375,13.9
2016-01-17,191.285,27.982499999999998,44.77333333333333,72.755,2.415,2.305,17.849999999999998,0.3875,1.1675,18.77,58.62583333333333,0.2891666666666667,180.9375,615.8441666666666,754.4758333333334,-0.05416666666666667,0.915,
2016-01-18,194.583125,41.31235294117647,39.65294117647059,80.50235294117647,13.561176470588235,2.8611764705882354,19.365294117647057,0.3364705882352941,0.9158823529411765,16.92411764705882,63.127647058823534,0.3035294117647059,212.45529411764704,676.0258823529412,754.5582352941176,-0.05647058823529411,0.6170588235294118,23.88
2016-01-19,202.0981818181818,28.337272727272726,32.79545454545455,61.13454545454545,1.9309090909090907,1.31,9.483636363636363,0.4036363636363637,1.2154545454545453,14.280909090909091,79.63,0.6690909090909091,140.78272727272727,660.3627272727273,754.3772727272727,-0.051818181818181826,1.0345454545454547,
2016-01-20,187.26434782608695,34.67875,29.17375,63.80125,5.864999999999999,1.3691666666666666,7.526666666666666,0.30375,0.82125,12.695416666666667,90.27708333333334,0.32125,184.73208333333332,682.7733333333334,755.33875,-0.04541666666666667,0.5883333333333334,11.0
2016-01-21,166.55434782608697,28.480416666666667,26.28625,54.779583333333335,5.5304166666666665,1.3695833333333332,7.49125,0.2970833333333333,0.7945833333333333,11.563333333333333,89.37583333333333,0.405,243.59833333333333,701.0145833333332,756.4320833333333,-0.049999999999999996,0.5566666666666666,13.74
2016-01-22,160.18869565217392,25.69541666666667,26.58583333333333,52.24375,3.477083333333333,1.0591666666666668,7.7491666666666665,0.29875,0.7129166666666666,9.354166666666666,86.0425,0.33708333333333335,234.69791666666666,690.3941666666666,757.09,-0.049999999999999996,0.46249999999999997,8.11
2016-01-23,285.4313043478261,36.73416666666667,28.895416666666666,65.62583333333333,6.6883333333333335,2.0083333333333333,12.373750000000001,0.3741666666666667,0.91,9.71125,81.58125,0.3454166666666667,201.38166666666666,696.7554166666667,757.1879166666666,-0.05375,0.615,
2016-01-24,290.5,55.48166666666666,41.85333333333333,97.3325,2.291818181818182,2.0325,14.048333333333334,0.7641666666666667,1.4508333333333334,14.471666666666666,69.27,0.32916666666666666,169.16083333333333,615.9566666666666,756.3316666666666,-0.05416666666666667,1.2116666666666667,
2016-01-25,333.3027272727273,100.30416666666667,38.6625,138.97041666666667,6.544347826086955,3.0858333333333334,10.8025,0.57,1.5691666666666666,12.973333333333334,76.59416666666667,0.3020833333333333,188.88750000000002,643.6429166666667,755.53375,-0.0575,1.4070833333333335,20.96
2016-01-26,303.2391304347826,95.22666666666667,38.60708333333333,133.83666666666667,6.031739130434784,2.3874999999999997,13.543750000000001,0.46416666666666667,1.3666666666666665,14.1625,69.41291666666667,0.3016666666666667,177.12666666666667,585.93875,755.2308333333334,-0.055,1.17,
2016-01-27,244.32958333333332,52.1225,39.32875,91.46041666666667,6.623913043478261,1.8341666666666667,15.688749999999999,0.4041666666666666,1.1425,15.925833333333335,68.50083333333333,0.29750000000000004,151.20083333333335,504.0329166666667,754.6916666666666,-0.05416666666666667,0.9441666666666667,10.4
2016-01-28,269.625,56.73230769230769,36.181538461538466,92.92692307692307,9.82,1.8684615384615384,15.40846153846154,0.36692307692307696,0.7753846153846153,13.995384615384616,76.42538461538462,0.30000000000000004,153.69846153846154,384.8361538461538,755.1161538461539,-0.05153846153846154,0.49461538461538457,
2016-01-29,316.96391304347827,72.04434782608696,39.48347826086957,111.53782608695651,6.96695652173913,2.3108695652173914,9.863043478260868,0.4930434782608696,1.4221739130434783,16.29478260869565,74.21391304347826,0.27869565217391307,161.9008695652174,325.20565217391305,755.7521739130434,-0.05478260869565217,1.222608695652174,10.34
2016-01-30,330.45260869565215,61.007083333333334,37.193333333333335,98.2075,6.508333333333334,2.2966666666666664,11.120833333333332,0.505,1.4108333333333334,17.847916666666666,74.25583333333334,0.27625000000000005,185.98958333333334,268.9533333333333,754.415,-0.051666666666666666,1.2454166666666666,16.92
2016-01-31,353.1630434782609,54.5875,37.93416666666667,92.52499999999999,7.082916666666667,2.2608333333333333,11.980416666666668,0.49833333333333335,1.26625,19.563333333333333,77.25375,0.28458333333333335,175.32000000000002,264.615,754.17125,-0.052083333333333336,1.0045833333333334,
2016-02-01,226.73684210526315,53.86749999999999,34.212,88.08500000000001,7.214999999999999,2.054,9.5395,0.46299999999999997,1.2475,18.951,74.0325,0.3725,181.98499999999999,506.30550000000005,754.6400000000001,-0.05,0.9869999999999999,28.39
2016-02-02,212.33736842105262,51.55157894736842,35.51894736842105,87.07473684210527,2.7510526315789474,1.3994736842105262,11.014736842105263,0.43052631578947365,1.178421052631579,20.397368421052633,62.22315789473684,0.30210526315789477,193.83263157894737,676.9968421052632,755.1121052631579,-0.053157894736842105,0.9010526315789474,
2016-02-03,103.48136363636364,22.862608695652174,34.34521739130435,57.21478260869566,6.812173913043479,1.1408695652173912,20.756521739130434,0.24695652173913044,0.7491304347826088,18.445217391304347,50.10347826086957,0.7934782608695652,246.62,572.6960869565218,755.1621739130435,-0.05347826086956522,0.5543478260869565,13.21
2016-02-04,158.79695652173913,25.580833333333334,35.0475,60.63999999999999,6.479166666666667,1.3554166666666667,18.173333333333336,0.29416666666666663,0.8216666666666667,16.025833333333335,59.736250000000005,0.36791666666666667,213.8125,514.2383333333333,755.8525,-0.0525,0.5854166666666667,17.56
2016-02-05,,,,,,,,,,,,,,,,,,
2016-02-06,,,,,,,,,,,,,,,,,,
2016-02-07,,,,,,,,,,,,,,,,,,
2016-02-08,,,,,,,,,,,,,,,,,,
2016-02-09,200.61222222222221,36.32333333333333,28.737777777777776,65.06222222222222,2.47,1.482222222222222,8.61111111111111,0.4155555555555555,1.4177777777777778,20.69,73.90888888888888,0.27555555555555555,200.36222222222221,626.2544444444444,753.8411111111111,-0.05,1.1233333333333333,
2016-02-10,194.98,34.151666666666664,28.66208333333333,62.82083333333333,6.23695652173913,1.6645833333333335,14.179166666666667,0.35916666666666663,0.9570833333333333,19.14708333333333,72.30916666666667,0.35041666666666665,199.16416666666666,541.49625,753.7375000000001,-0.052083333333333336,0.6925,14.8
2016-02-11,244.74190476190475,82.34625,32.518750000000004,114.87666666666667,7.304166666666667,2.2808333333333333,12.917916666666668,0.48416666666666663,1.5316666666666665,19.76,66.08458333333333,0.29541666666666666,157.33166666666668,516.31625,753.1529166666666,-0.051666666666666666,1.28125,29.25
2016-02-12,187.625,45.79708333333334,29.323333333333334,75.12416666666667,12.023181818181818,2.075416666666667,15.705,0.3754166666666667,1.1041666666666667,20.414583333333333,61.24791666666667,0.44083333333333335,210.11791666666667,440.49583333333334,753.335,-0.05291666666666667,0.8725,16.6
2016-02-13,217.53846153846155,109.93307692307692,33.33615384615385,143.26923076923077,3.73,2.6146153846153846,15.62923076923077,0.5984615384615385,2.0515384615384615,25.15,50.71923076923077,0.2907692307692308,152.57846153846154,590.4192307692308,753.8176923076923,-0.050769230769230775,1.896923076923077,
2016-02-14,197.90291666666667,80.58208333333333,32.77375,113.36375,8.22125,2.012916666666667,11.4325,0.44625000000000004,1.3975,23.133333333333336,58.31666666666666,0.3041666666666667,172.45166666666668,305.58583333333337,754.2729166666667,-0.051666666666666666,1.1891666666666667,34.115
2016-02-15,185.64208333333332,74.82125,33.28125,108.10041666666666,3.5691666666666664,1.5770833333333334,8.77125,0.45166666666666666,1.46125,23.84958333333333,54.5725,0.315,188.05666666666664,263.815,755.3066666666667,-0.052083333333333336,1.285,21.2
2016-02-16,175.0,133.92,33.03,166.96,3.2,0.94,2.84,0.34,1.1,20.33,61.82,0.27,103.27,75.54,755.56,-0.05,0.97,
2016-02-17,119.60636363636364,28.23909090909091,27.188181818181818,55.42272727272727,12.856363636363636,1.89,12.476363636363637,0.31272727272727274,1.008181818181818,26.402727272727272,58.31181818181819,0.5081818181818182,220.8881818181818,286.4290909090909,754.62,-0.05,0.8136363636363636,30.81
